0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.508000000000000000e+03,1.270000000000000000e+02,3.840000000000000000e+02,4.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,2.071574999999999818e+03
7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.146500000000000000e+04,1.540000000000000000e+02,1.100000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,3.179750000000000227e+02
8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.718000000000000000e+03,7.500000000000000000e+01,1.080000000000000000e+02,3.700000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,7.916849999999999454e+02
2.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,9.550000000000000000e+02,4.700000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,1.170900000000000034e+02
2.100000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,1.043500000000000000e+04,9.300000000000000000e+01,1.000000000000000000e+00,4.200000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,1.594199999999999875e+02
1.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.818000000000000000e+03,9.800000000000000000e+01,2.600000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,3.832200000000000273e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.840000000000000000e+03,2.200000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.144800000000000040e+02
9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.990000000000000000e+03,4.100000000000000000e+01,9.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,1.572400000000000091e+02
9.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.268000000000000000e+03,4.400000000000000000e+01,3.400000000000000000e+01,3.100000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,2.284799999999999898e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,5.400000000000000355e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.668000000000000000e+03,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,6.771999999999999886e+01
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.785000000000000000e+03,9.700000000000000000e+01,1.400000000000000000e+01,2.200000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,1.242300000000000040e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.280000000000000000e+02,7.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.500000000000000000e+01,3.837500000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.380000000000000000e+02,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,1.113000000000000078e+01
2.500000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.607500000000000000e+04,2.380000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,7.340850000000000364e+02
6.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.965000000000000000e+03,1.160000000000000000e+02,2.710000000000000000e+02,3.300000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,1.538144999999999982e+03
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.718000000000000000e+03,8.200000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,1.800000000000000000e+02
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.665000000000000000e+03,4.400000000000000000e+01,3.800000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,2.203600000000000136e+02
6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.780000000000000000e+03,5.300000000000000000e+01,1.750000000000000000e+02,2.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,9.149850000000000136e+02
4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.315000000000000000e+03,3.600000000000000000e+01,1.930000000000000000e+02,1.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,9.292949999999999591e+02
4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.568000000000000000e+03,3.900000000000000000e+01,3.000000000000000000e+01,6.800000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,1.151749999999999972e+02
1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+02,2.500000000000000000e+01,1.000000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,7.762500000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.250000000000000000e+02,1.000000000000000000e+01,2.100000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.500000000000000000e+01,7.337500000000000000e+01
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.225000000000000000e+03,3.200000000000000000e+01,1.900000000000000000e+01,1.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,1.420649999999999977e+02
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.225000000000000000e+03,6.100000000000000000e+01,8.000000000000000000e+00,2.300000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.634399999999999977e+02
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.695000000000000000e+03,2.600000000000000000e+01,2.800000000000000000e+01,1.400000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,2.034449999999999932e+02
1.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.393000000000000000e+03,1.410000000000000000e+02,8.500000000000000000e+01,4.200000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,6.765299999999999727e+02
1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.933000000000000000e+03,1.710000000000000000e+02,7.300000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,4.101000000000000227e+02
8.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.853000000000000000e+03,4.500000000000000000e+01,3.100000000000000000e+01,1.900000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,2.399199999999999875e+02
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.390000000000000000e+03,4.000000000000000000e+01,2.150000000000000000e+02,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.037200000000000045e+03
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.488000000000000000e+03,1.900000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,6.028000000000000114e+01
1.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.430000000000000000e+03,7.400000000000000000e+01,1.000000000000000000e+01,1.900000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,2.201599999999999966e+02
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.780000000000000000e+02,8.000000000000000000e+00,1.200000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,6.343999999999999773e+01
1.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.513000000000000000e+03,6.300000000000000000e+01,3.640000000000000000e+02,2.600000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.559039999999999964e+03
1.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.258000000000000000e+03,6.900000000000000000e+01,6.000000000000000000e+00,3.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,2.709850000000000136e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.453000000000000000e+03,6.100000000000000000e+01,7.000000000000000000e+00,3.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,1.446299999999999955e+02
1.400000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,3.835000000000000000e+03,8.500000000000000000e+01,3.700000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,3.048000000000000114e+02
7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.420000000000000000e+03,4.200000000000000000e+01,2.900000000000000000e+02,2.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.258480000000000018e+03
1.600000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,9.175000000000000000e+03,1.240000000000000000e+02,1.490000000000000000e+02,4.500000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,9.679600000000000364e+02
1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.383300000000000000e+04,1.720000000000000000e+02,5.000000000000000000e+00,4.600000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,5.802000000000000455e+02
1.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.575000000000000000e+03,8.600000000000000000e+01,7.000000000000000000e+00,2.700000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,2.144399999999999977e+02
9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.978000000000000000e+03,9.800000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,2.910400000000000205e+02
1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.298000000000000000e+03,5.700000000000000000e+01,1.300000000000000000e+01,1.900000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.461999999999999886e+02
2.800000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,1.520000000000000000e+04,2.280000000000000000e+02,5.900000000000000000e+01,3.400000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,8.531200000000000045e+02
7.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.155000000000000000e+03,3.000000000000000000e+01,4.880000000000000000e+02,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,2.079400000000000091e+03
1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.554500000000000000e+04,1.850000000000000000e+02,1.550000000000000000e+02,3.200000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,1.405349999999999909e+03
6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.560000000000000000e+03,8.900000000000000000e+01,1.910000000000000000e+02,2.800000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.029960000000000036e+03
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.350000000000000000e+02,1.700000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,6.534000000000000341e+01
5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.700000000000000000e+02,1.700000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.034800000000000040e+02
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,2.533500000000000085e+01
6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.568000000000000000e+03,1.300000000000000000e+02,3.890000000000000000e+02,4.500000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.863920000000000073e+03
1.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.152500000000000000e+04,1.570000000000000000e+02,1.600000000000000000e+01,4.900000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,3.320500000000000114e+02
1.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,6.778000000000000000e+03,7.800000000000000000e+01,1.130000000000000000e+02,3.900000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,8.170199999999999818e+02
2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.015000000000000000e+03,5.000000000000000000e+01,2.100000000000000000e+01,1.900000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.265999999999999943e+02
2.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,1.049500000000000000e+04,9.600000000000000000e+01,6.000000000000000000e+00,4.400000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,1.678650000000000091e+02
1.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,5.878000000000000000e+03,1.010000000000000000e+02,3.100000000000000000e+01,2.600000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,4.085550000000000068e+02
4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+03,2.500000000000000000e+01,5.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.370000000000000000e+02
1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.050000000000000000e+03,4.400000000000000000e+01,1.400000000000000000e+01,1.800000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.797599999999999909e+02
1.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.328000000000000000e+03,4.700000000000000000e+01,3.900000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,2.510000000000000000e+02
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.930000000000000000e+02,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,2.792000000000000171e+01
4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.728000000000000000e+03,2.800000000000000000e+01,5.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,5.639999999999999858e+01
6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.845000000000000000e+03,1.000000000000000000e+02,1.900000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,1.326750000000000114e+02
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.880000000000000000e+02,1.000000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,5.245000000000000284e+01
3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.980000000000000000e+02,7.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,1.957499999999999929e+01
2.800000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,1.613500000000000000e+04,2.410000000000000000e+02,5.000000000000000000e+00,8.200000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,7.594199999999999591e+02
9.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,7.025000000000000000e+03,1.190000000000000000e+02,2.760000000000000000e+02,3.500000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.389759999999999991e+03
5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.778000000000000000e+03,8.500000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.825200000000000102e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.725000000000000000e+03,4.700000000000000000e+01,4.300000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,2.428799999999999955e+02
9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.840000000000000000e+03,5.600000000000000000e+01,1.800000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,9.403200000000000500e+02
7.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.375000000000000000e+03,3.900000000000000000e+01,1.980000000000000000e+02,1.300000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,8.485599999999999454e+02
7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.628000000000000000e+03,4.200000000000000000e+01,3.500000000000000000e+01,7.000000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,1.292500000000000000e+02
1.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,7.600000000000000000e+02,2.800000000000000000e+01,1.500000000000000000e+01,9.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,9.151999999999999602e+01
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.850000000000000000e+02,1.300000000000000000e+01,2.600000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,8.745000000000000284e+01
1.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.285000000000000000e+03,3.500000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,1.674000000000000057e+02
5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.285000000000000000e+03,6.400000000000000000e+01,1.300000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.859600000000000080e+02
5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.755000000000000000e+03,2.900000000000000000e+01,3.300000000000000000e+01,1.600000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,2.287800000000000011e+02
1.900000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,6.453000000000000000e+03,1.440000000000000000e+02,9.000000000000000000e+01,4.400000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,7.018650000000000091e+02
1.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,8.993000000000000000e+03,1.740000000000000000e+02,7.800000000000000000e+01,4.200000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,2.545049999999999955e+02
